#Conversion,tBuOH,Conversion,iBuOH,Conversion,sBuOH,Conversion,nBuOH,,,,,,,
98.313,0.55953,98.533,0.82166,99.077,0.75887,100,0.74148
98.938,0.55953,98.795,0.82185,99.271,0.7591,100,0.74172
99.297,0.55953,98.949,0.82195,99.405,0.75924,100,0.74188
99.606,0.55954,99.053,0.82201,99.504,0.75934,100,0.74198
99.766,0.55954,99.153,0.82207,99.637,0.75946,100,0.74207
99.856,0.55954,99.221,0.8221,99.735,0.75953,100,0.74215
99.915,0.55954,99.278,0.82213,99.811,0.75958,100,0.74222
99.964,0.55954,99.422,0.8222,99.865,0.75961,100,0.74228
99.984,0.55954,99.53,0.82225,99.909,0.75964,100,0.74233
99.991,0.55954,99.606,0.82228,99.959,0.75966,100,0.74233
99.994,0.55954,99.663,0.82231,99.978,0.75966,100,0.74233
99.996,0.55954,99.715,0.82233,99.987,0.75967,100,0.74234
99.998,0.55954,99.757,0.82235,99.994,0.75967,100,0.74236
99.999,0.55954,99.843,0.82238,99.997,0.75967,100,0.74236
100,0.55954,99.897,0.8224,99.998,0.75966,100,0.74237
100,0.55954,99.928,0.82241,99.999,0.75966,100,0.74237
100,0.55954,99.95,0.82242,100,0.75966,100,0.74238
100,0.55954,99.966,0.82243,100,0.75966,100,0.74238
100,0.55954,99.976,0.82243,100,0.75966,100,0.74239
100,0.55954,99.983,0.82243,100,0.75966,100,0.7424
100,0.55954,99.987,0.82244,100,0.75966,100,0.7424
100,0.55954,99.991,0.82244,100,0.75966,100,0.74241
100,0.55954,99.994,0.82244,100,0.75966,100,0.74241
100,0.55954,99.996,0.82244,100,0.75966,100,0.74241
100,0.55954,99.998,0.82244,100,0.75966,100,0.74242
100,0.55954,99.998,0.82244,100,0.75966,100,0.74242
100,0.55954,99.999,0.82244,100,0.75966,100,0.74242
100,0.55954,99.999,0.82244,100,0.75966,100,0.74243
100,0.55954,100,0.82245,100,0.75966,100,0.74243
100,0.55954,100,0.82245,100,0.75966,100,0.74243
100,0.55954,100,0.82245,100,0.75966,100,0.74243
100,0.55954,100,0.82245,100,0.75966,100,0.74243
100,0.55954,100,0.82245,100,0.75966,100,0.74243
100,0.55954,100,0.82245,100,0.75966,100,0.74243
100,0.55954,100,0.82245,100,0.75966,100,0.74243
100,0.55954,100,0.82245,100,0.75966,100,0.74243
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
