-3.3659,0.72846,-4.0693,0.72798,-3.4845,0.71362,-3.3475,0.72702,-3.3887,0.72893,-3.3887,0.71242
-3.3641,0.72989,-4.0671,0.72893,-3.4827,0.7141,-3.3457,0.72654,-3.3869,0.72941,-3.3869,0.71194
-3.3622,0.73085,-4.0649,0.72893,-3.4808,0.71553,-3.3439,0.72606,-3.385,0.72941,-3.385,0.71146
-3.3604,0.73133,-4.0627,0.72846,-3.479,0.71697,-3.3421,0.72654,-3.3832,0.72846,-3.3832,0.71146
-3.3586,0.73085,-4.0605,0.72846,-3.4772,0.7184,-3.3403,0.72606,-3.3814,0.72798,-3.3814,0.71003
-3.3568,0.72989,-4.0583,0.72798,-3.4754,0.71745,-3.3385,0.72606,-3.3796,0.72846,-3.3796,0.70955
-3.3549,0.73037,-4.0561,0.72798,-3.4735,0.7184,-3.3367,0.72606,-3.3777,0.72846,-3.3777,0.70955
-3.3531,0.72989,-4.0539,0.72893,-3.4717,0.7184,-3.3348,0.72606,-3.3759,0.72846,-3.3759,0.70955
-3.3513,0.72989,-4.0517,0.72941,-3.4699,0.71984,-3.333,0.72558,-3.3741,0.7275,-3.3741,0.70907
-3.3495,0.73181,-4.0495,0.72989,-3.4681,0.71936,-3.3312,0.72558,-3.3723,0.72798,-3.3723,0.70907
-3.3476,0.73133,-4.0473,0.72941,-3.4662,0.71936,-3.3294,0.72702,-3.3704,0.72846,-3.3704,0.70955
-3.3458,0.73228,-4.0451,0.72893,-3.4644,0.71984,-3.3276,0.72654,-3.3686,0.72846,-3.3686,0.71003
-3.344,0.73276,-4.0429,0.72941,-3.4626,0.72032,-3.3258,0.72654,-3.3668,0.72941,-3.3668,0.71051
-3.3422,0.73276,-4.0407,0.72893,-3.4608,0.7208,-3.324,0.72654,-3.365,0.72893,-3.365,0.71051
-3.3403,0.7342,-4.0385,0.72941,-3.4589,0.71936,-3.3222,0.72654,-3.3631,0.72941,-3.3631,0.71098
-3.3385,0.73516,-4.0363,0.72941,-3.4571,0.71888,-3.3204,0.72606,-3.3613,0.72989,-3.3613,0.71098
-3.3367,0.73468,-4.0341,0.72989,-3.4553,0.71936,-3.3186,0.72654,-3.3595,0.73037,-3.3595,0.71051
-3.3349,0.73468,-4.0319,0.73037,-3.4535,0.71888,-3.3167,0.72702,-3.3577,0.72989,-3.3577,0.71098
-3.333,0.73372,-4.0297,0.73037,-3.4516,0.71984,-3.3149,0.72702,-3.3558,0.72989,-3.3558,0.71194
-3.3312,0.7342,-4.0275,0.73133,-3.4498,0.71936,-3.3131,0.72606,-3.354,0.72989,-3.354,0.71242
-3.3294,0.7342,-4.0253,0.73133,-3.448,0.71841,-3.3113,0.72654,-3.3522,0.72989,-3.3522,0.71338
-3.3276,0.73372,-4.0231,0.73133,-3.4462,0.71841,-3.3095,0.72606,-3.3504,0.72989,-3.3504,0.71338
-3.3257,0.73276,-4.0209,0.73037,-3.4443,0.71841,-3.3077,0.72606,-3.3485,0.72941,-3.3485,0.71338
