#Time,"P(t), Reactive, bar","P'(t), Reactive, bar/ms","P(t), Non-Reactive, bar"
-7.9500000,11.7150000,1.8984000,11.7390000
-7.9400000,11.7360000,2.1217000,11.7660000
-7.9300000,11.7530000,2.1536000,11.7830000
-7.9200000,11.7770000,2.1855000,11.8090000
-7.9100000,11.8010000,2.2812000,11.8310000
-7.9000000,11.8240000,2.2174000,11.8550000
-7.8900000,11.8460000,1.9781000,11.8730000
-7.8800000,11.8650000,1.9303000,11.8950000
-7.8700000,11.8840000,2.0419000,11.9140000
-7.8600000,11.9000000,2.0579000,11.9350000
-7.8500000,11.9230000,2.2334000,11.9590000
-7.8400000,11.9500000,2.4567000,11.9830000
-7.8300000,11.9720000,2.3610000,12.0070000
-7.8200000,11.9990000,2.3450000,12.0270000
-7.8100000,12.0210000,2.4886000,12.0500000
-7.8000000,12.0410000,2.2015000,12.0690000
-7.7900000,12.0680000,2.1696000,12.0940000
-7.7800000,12.0920000,2.3131000,12.1150000
-7.7700000,12.1090000,2.1696000,12.1340000
-7.7600000,12.1320000,2.1377000,12.1550000
-7.7500000,12.1540000,2.2653000,12.1720000
-7.7400000,12.1760000,2.2334000,12.1920000
-7.7300000,12.2000000,2.0419000,12.2170000
-7.7200000,12.2210000,2.0419000,12.2360000
-7.7100000,12.2400000,2.0738000,12.2550000
-7.7000000,12.2560000,1.9303000,12.2750000
-7.6900000,12.2780000,2.0419000,12.2980000
-7.6800000,12.3020000,2.1536000,12.3220000
-7.6700000,12.3200000,2.1058000,12.3510000
-7.6600000,12.3440000,2.0898000,12.3750000
-7.6500000,12.3630000,2.1536000,12.3970000
-7.6400000,12.3840000,2.0898000,12.4130000
-7.6300000,12.4080000,2.1536000,12.4360000
-7.6200000,12.4270000,2.0898000,12.4610000
-7.6100000,12.4490000,2.0738000,12.4800000
-7.6000000,12.4700000,2.2493000,12.5010000
-7.5900000,12.4890000,2.3291000,12.5230000
-7.5800000,12.5140000,2.1696000,12.5470000
-7.5700000,12.5400000,2.3929000,12.5740000
-7.5600000,12.5640000,2.3291000,12.5980000
-7.5500000,12.5810000,2.2493000,12.6220000
-7.5400000,12.6070000,2.0898000,12.6480000
-7.5300000,12.6290000,2.4089000,12.6700000
-7.5200000,12.6520000,2.4089000,12.6940000
-7.5100000,12.6740000,2.5205000,12.7180000
-7.5000000,12.7030000,2.5843000,12.7400000
-7.4900000,12.7300000,2.6960000,12.7670000
-7.4800000,12.7570000,2.6801000,12.7900000
-7.4700000,12.7820000,2.6322000,12.8150000
-7.4600000,12.8080000,2.5365000,12.8380000
-7.4500000,12.8350000,2.4089000,12.8580000
-7.4400000,12.8590000,2.3929000,12.8840000
-7.4300000,12.8810000,2.3131000,12.9090000
-7.4200000,12.9020000,2.2493000,12.9300000
-7.4100000,12.9260000,2.2812000,12.9560000
-7.4000000,12.9500000,2.3131000,12.9830000
-7.3900000,12.9720000,2.3131000,13.0040000
-7.3800000,12.9960000,2.4727000,13.0260000
-7.3700000,13.0180000,2.4089000,13.0450000
-7.3600000,13.0440000,2.4408000,13.0670000
-7.3500000,13.0730000,2.5046000,13.0930000
-7.3400000,13.0930000,2.4727000,13.1170000
-7.3300000,13.1190000,2.4089000,13.1410000
-7.3200000,13.1430000,2.5046000,13.1660000
-7.3100000,13.1670000,2.3770000,13.1920000
-7.3000000,13.1940000,2.3291000,13.2170000
-7.2900000,13.2160000,2.3610000,13.2330000
-7.2800000,13.2370000,2.2653000,13.2570000
-7.2700000,13.2590000,2.2015000,13.2780000
-7.2600000,13.2830000,2.3610000,13.3020000
-7.2500000,13.3070000,2.4727000,13.3290000
-7.2400000,13.3300000,2.4248000,13.3550000
-7.2300000,13.3570000,2.3770000,13.3820000
-7.2200000,13.3820000,2.5524000,13.4070000
-7.2100000,13.4050000,2.4567000,13.4360000
-7.2000000,13.4280000,2.4248000,13.4600000
-7.1900000,13.4560000,2.5205000,13.4870000
-7.1800000,13.4800000,2.5524000,13.5140000
-7.1700000,13.5050000,2.4567000,13.5440000
-7.1600000,13.5310000,2.4248000,13.5730000
-7.1500000,13.5550000,2.5046000,13.5970000
-7.1400000,13.5780000,2.5843000,13.6180000
-7.1300000,13.6020000,2.4886000,13.6450000
-7.1200000,13.6310000,2.4886000,13.6670000
-7.1100000,13.6580000,2.5365000,13.6930000
-7.1000000,13.6790000,2.3770000,13.7180000
-7.0900000,13.7030000,2.3770000,13.7470000
-7.0800000,13.7270000,2.5205000,13.7730000
-7.0700000,13.7510000,2.5524000,13.8000000
-7.0600000,13.7790000,2.4248000,13.8280000
-7.0500000,13.8050000,2.4886000,13.8540000
-7.0400000,13.8290000,2.5365000,13.8790000
-7.0300000,13.8500000,2.6481000,13.9030000
-7.0200000,13.8770000,2.7439000,13.9320000
-7.0100000,13.9090000,2.7439000,13.9560000
-7.0000000,13.9390000,2.7917000,13.9830000
-6.9900000,13.9660000,2.6801000,14.0050000
-6.9800000,13.9870000,2.6162000,14.0280000
-6.9700000,14.0140000,2.4408000,14.0500000
-6.9600000,14.0410000,2.6801000,14.0710000
-6.9500000,14.0680000,2.6481000,14.0980000
-6.9400000,14.0920000,2.6801000,14.1270000
-6.9300000,14.1210000,2.8555000,14.1520000
-6.9200000,14.1480000,2.8715000,14.1830000
-6.9100000,14.1780000,2.9353000,14.2060000
-6.9000000,14.2120000,3.0789000,14.2320000
-6.8900000,14.2370000,2.9672000,14.2610000
-6.8800000,14.2690000,2.8236000,14.2890000
-6.8700000,14.2990000,2.9991000,14.3170000
-6.8600000,14.3250000,2.9034000,14.3400000
-6.8500000,14.3550000,2.9034000,14.3690000
-6.8400000,14.3860000,2.9512000,14.4010000
-6.8300000,14.4140000,2.8715000,14.4280000
-6.8200000,14.4450000,2.6162000,14.4580000
-6.8100000,14.4700000,2.7917000,14.4870000
-6.8000000,14.4960000,2.7758000,14.5130000
-6.7900000,14.5200000,2.9832000,14.5480000
-6.7800000,14.5550000,2.8236000,14.5860000
-6.7700000,14.5870000,3.2065000,14.6150000
-6.7600000,14.6190000,3.0789000,14.6500000
-6.7500000,14.6420000,3.0789000,14.6820000
-6.7400000,14.6780000,2.9991000,14.7090000
-6.7300000,14.7080000,2.8236000,14.7410000
-6.7200000,14.7380000,2.7917000,14.7740000
-6.7100000,14.7650000,2.7120000,14.8090000
-6.7000000,14.7830000,2.7917000,14.8430000
-6.6900000,14.8160000,2.8077000,14.8730000
-6.6800000,14.8450000,2.9672000,14.9040000
-6.6700000,14.8790000,2.6960000,14.9320000
-6.6600000,14.9070000,2.9672000,14.9610000
-6.6500000,14.9280000,2.8715000,14.9900000
-6.6400000,14.9550000,2.8236000,15.0170000
-6.6300000,14.9920000,2.8874000,15.0460000
-6.6200000,15.0220000,3.1905000,15.0690000
-6.6100000,15.0510000,2.9991000,15.1000000
-6.6000000,15.0760000,2.9991000,15.1320000
-6.5900000,15.1110000,2.9672000,15.1620000
-6.5800000,15.1420000,3.0948000,15.1860000
-6.5700000,15.1720000,3.0151000,15.2160000
-6.5600000,15.2010000,2.9991000,15.2470000
-6.5500000,15.2300000,2.8874000,15.2740000
-6.5400000,15.2610000,2.8236000,15.3020000
-6.5300000,15.2900000,3.1746000,15.3300000
-6.5200000,15.3170000,3.0948000,15.3570000
-6.5100000,15.3480000,3.1905000,15.3840000
-6.5000000,15.3870000,3.2065000,15.4110000
-6.4900000,15.4180000,3.2065000,15.4400000
-6.4800000,15.4500000,2.9991000,15.4700000
-6.4700000,15.4770000,3.2224000,15.5020000
-6.4600000,15.5060000,3.1427000,15.5400000
-6.4500000,15.5410000,3.0310000,15.5700000
-6.4400000,15.5770000,3.2224000,15.6010000
-6.4300000,15.6060000,3.3022000,15.6340000
-6.4200000,15.6320000,3.0470000,15.6650000
-6.4100000,15.6670000,3.0470000,15.6950000
-6.4000000,15.7020000,3.2224000,15.7240000
-6.3900000,15.7300000,3.0948000,15.7490000
-6.3800000,15.7610000,3.1746000,15.7790000
-6.3700000,15.7910000,3.2224000,15.8190000
-6.3600000,15.8230000,3.2224000,15.8460000
-6.3500000,15.8610000,3.1746000,15.8750000
-6.3400000,15.8920000,3.3820000,15.9100000
-6.3300000,15.9220000,3.1746000,15.9440000
-6.3200000,15.9520000,3.2544000,15.9720000
-6.3100000,15.9890000,3.1108000,16.0060000
-6.3000000,16.0210000,3.2384000,16.0430000
-6.2900000,16.0530000,3.2544000,16.0790000
-6.2800000,16.0800000,3.3501000,16.1080000
-6.2700000,16.1150000,3.2863000,16.1410000
-6.2600000,16.1530000,3.4458000,16.1770000
-6.2500000,16.1880000,3.5894000,16.2080000
-6.2400000,16.2200000,3.4139000,16.2480000
-6.2300000,16.2540000,3.4777000,16.2820000
-6.2200000,16.2920000,3.5575000,16.3190000
-6.2100000,16.3250000,3.6213000,16.3600000
-6.2000000,16.3640000,3.5415000,16.4030000
-6.1900000,16.3990000,3.6532000,16.4400000
-6.1800000,16.4340000,3.6053000,16.4800000
-6.1700000,16.4710000,3.5734000,16.5080000
-6.1600000,16.5070000,3.6372000,16.5500000
-6.1500000,16.5440000,3.7648000,16.5930000
-6.1400000,16.5790000,3.6691000,16.6330000
-6.1300000,16.6170000,3.6372000,16.6710000
-6.1200000,16.6570000,3.7010000,16.7090000
-6.1100000,16.6910000,3.8127000,16.7480000
-6.1000000,16.7270000,3.7170000,16.7840000
-6.0900000,16.7660000,3.8286000,16.8210000
-6.0800000,16.8070000,3.9403000,16.8660000
-6.0700000,16.8460000,3.9244000,16.8990000
-6.0600000,16.8840000,3.8127000,16.9310000
-6.0500000,16.9240000,3.8925000,16.9710000
-6.0400000,16.9600000,3.8127000,17.0010000
-6.0300000,16.9990000,3.7489000,17.0380000
-6.0200000,17.0390000,3.7648000,17.0760000
-6.0100000,17.0740000,3.8446000,17.1080000
-6.0000000,17.1120000,3.8606000,17.1470000
-5.9900000,17.1500000,4.0041000,17.1860000
-5.9800000,17.1920000,3.8446000,17.2230000
-5.9700000,17.2330000,3.9563000,17.2630000
-5.9600000,17.2710000,3.8127000,17.2980000
-5.9500000,17.3050000,3.6213000,17.3320000
-5.9400000,17.3450000,3.7170000,17.3700000
-5.9300000,17.3800000,3.9084000,17.4070000
-5.9200000,17.4170000,3.7329000,17.4500000
-5.9100000,17.4600000,3.8127000,17.4860000
-5.9000000,17.4980000,3.9403000,17.5250000
-5.8900000,17.5330000,3.7329000,17.5640000
-5.8800000,17.5710000,3.5575000,17.6030000
-5.8700000,17.6100000,3.7967000,17.6430000
-5.8600000,17.6450000,3.8446000,17.6840000
-5.8500000,17.6800000,3.6532000,17.7240000
-5.8400000,17.7230000,3.7648000,17.7670000
-5.8300000,17.7610000,3.9244000,17.8100000
-5.8200000,17.7950000,3.7489000,17.8500000
-5.8100000,17.8350000,3.6691000,17.8900000
-5.8000000,17.8730000,3.7967000,17.9230000
-5.7900000,17.9100000,3.6851000,17.9600000
-5.7800000,17.9460000,3.7170000,18.0000000
-5.7700000,17.9830000,3.7489000,18.0400000
-5.7600000,18.0200000,3.7808000,18.0830000
-5.7500000,18.0600000,3.8446000,18.1230000
-5.7400000,18.0980000,3.8446000,18.1640000
-5.7300000,18.1360000,3.6691000,18.2060000
-5.7200000,18.1740000,3.7170000,18.2390000
-5.7100000,18.2100000,3.8446000,18.2790000
-5.7000000,18.2450000,3.8446000,18.3210000
-5.6900000,18.2860000,3.8925000,18.3590000
-5.6800000,18.3290000,4.2115000,18.3920000
-5.6700000,18.3690000,4.1317000,18.4320000
-5.6600000,18.4090000,4.0360000,18.4770000
-5.6500000,18.4540000,4.1477000,18.5200000
-5.6400000,18.4920000,4.2753000,18.5570000
-5.6300000,18.5330000,4.0839000,18.5970000
-5.6200000,18.5780000,4.3710000,18.6400000
-5.6100000,18.6210000,4.4349000,18.6840000
-5.6000000,18.6630000,4.2115000,18.7350000
-5.5900000,18.7100000,4.2594000,18.7830000
-5.5800000,18.7520000,4.4508000,18.8220000
-5.5700000,18.7900000,4.2115000,18.8580000
-5.5600000,18.8360000,4.4029000,18.9030000
-5.5500000,18.8830000,4.7220000,18.9480000
-5.5400000,18.9260000,4.6103000,18.9860000
-5.5300000,18.9770000,4.6263000,19.0270000
-5.5200000,19.0250000,4.7858000,19.0740000
-5.5100000,19.0680000,4.6103000,19.1180000
-5.5000000,19.1160000,4.5306000,19.1600000
-5.4900000,19.1620000,4.6741000,19.2040000
-5.4800000,19.2070000,4.5784000,19.2470000
-5.4700000,19.2530000,4.4029000,19.2970000
-5.4600000,19.2990000,4.4668000,19.3370000
-5.4500000,19.3420000,4.5465000,19.3780000
-5.4400000,19.3840000,4.5625000,19.4290000
-5.4300000,19.4310000,4.5625000,19.4770000
-5.4200000,19.4810000,4.8815000,19.5200000
-5.4100000,19.5290000,4.8177000,19.5650000
-5.4000000,19.5750000,4.7699000,19.6080000
-5.3900000,19.6260000,4.6103000,19.6530000
-5.3800000,19.6710000,4.6582000,19.7020000
-5.3700000,19.7170000,4.6582000,19.7550000
-5.3600000,19.7600000,4.6422000,19.8010000
-5.3500000,19.8080000,4.6263000,19.8470000
-5.3400000,19.8590000,4.7858000,19.8970000
-5.3300000,19.9040000,4.8815000,19.9480000
-5.3200000,19.9520000,4.8337000,19.9970000
-5.3100000,20.0010000,5.0091000,20.0450000
-5.3000000,20.0520000,4.9294000,20.0960000
-5.2900000,20.1030000,4.8975000,20.1460000
-5.2800000,20.1530000,4.8018000,20.2010000
-5.2700000,20.1970000,4.9294000,20.2510000
-5.2600000,20.2450000,4.9613000,20.2990000
-5.2500000,20.2950000,5.0411000,20.3450000
-5.2400000,20.3500000,4.9772000,20.3930000
-5.2300000,20.4010000,5.0091000,20.4440000
-5.2200000,20.4480000,4.5784000,20.4950000
-5.2100000,20.4920000,4.6263000,20.5440000
-5.2000000,20.5390000,4.8177000,20.5910000
-5.1900000,20.5820000,5.0570000,20.6400000
-5.1800000,20.6380000,5.1208000,20.6910000
-5.1700000,20.6930000,5.3761000,20.7410000
-5.1600000,20.7480000,5.3761000,20.7930000
-5.1500000,20.7990000,5.2803000,20.8480000
-5.1400000,20.8500000,5.1049000,20.8990000
-5.1300000,20.9040000,5.2006000,20.9450000
-5.1200000,20.9550000,5.2325000,20.9970000
-5.1100000,21.0040000,5.0570000,21.0500000
-5.1000000,21.0590000,5.2644000,21.1010000
-5.0900000,21.1100000,5.3761000,21.1570000
-5.0800000,21.1610000,5.3282000,21.2110000
-5.0700000,21.2200000,5.3282000,21.2590000
-5.0600000,21.2720000,5.4239000,21.3130000
-5.0500000,21.3250000,5.1049000,21.3690000
-5.0400000,21.3760000,5.1368000,21.4190000
-5.0300000,21.4270000,5.3122000,21.4670000
-5.0200000,21.4770000,5.3761000,21.5220000
-5.0100000,21.5320000,5.2963000,21.5750000
-5.0000000,21.5910000,5.4080000,21.6280000
-4.9900000,21.6440000,5.4399000,21.6830000
-4.9800000,21.6940000,5.1846000,21.7360000
-4.9700000,21.7460000,5.2165000,21.7890000
-4.9600000,21.8000000,5.2644000,21.8380000
-4.9500000,21.8520000,5.2644000,21.8960000
-4.9400000,21.9060000,5.2325000,21.9510000
-4.9300000,21.9570000,5.2963000,22.0090000
-4.9200000,22.0090000,5.3920000,22.0630000
-4.9100000,22.0640000,5.4399000,22.1140000
-4.9000000,22.1180000,5.2325000,22.1680000
-4.8900000,22.1750000,5.3442000,22.2180000
-4.8800000,22.2260000,5.5834000,22.2710000
-4.8700000,22.2740000,5.5834000,22.3280000
-4.8600000,22.3350000,5.4718000,22.3820000
-4.8500000,22.3970000,5.8706000,22.4400000
-4.8400000,22.4550000,5.7111000,22.4990000
-4.8300000,22.5060000,5.5515000,22.5590000
-4.8200000,22.5650000,5.6632000,22.6170000
-4.8100000,22.6190000,5.9344000,22.6730000
-4.8000000,22.6780000,5.8227000,22.7300000
-4.7900000,22.7420000,5.8706000,22.7870000
-4.7800000,22.8010000,5.9185000,22.8530000
-4.7700000,22.8570000,5.7430000,22.9130000
-4.7600000,22.9120000,5.7908000,22.9710000
-4.7500000,22.9710000,5.8387000,23.0200000
-4.7400000,23.0300000,6.1258000,23.0810000
-4.7300000,23.0930000,6.1577000,23.1430000
-4.7200000,23.1530000,6.0461000,23.2040000
-4.7100000,23.2190000,6.0301000,23.2680000
-4.7000000,23.2780000,6.3013000,23.3280000
-4.6900000,23.3340000,6.0939000,23.3940000
-4.6800000,23.3970000,5.9344000,23.4570000
-4.6700000,23.4640000,6.0939000,23.5210000
-4.6600000,23.5220000,6.1896000,23.5820000
-4.6500000,23.5780000,6.1099000,23.6460000
-4.6400000,23.6400000,6.3651000,23.7080000
-4.6300000,23.7070000,6.3651000,23.7670000
-4.6200000,23.7740000,6.2375000,23.8290000
-4.6100000,23.8390000,6.2056000,23.8900000
-4.6000000,23.8930000,6.1737000,23.9520000
-4.5900000,23.9510000,6.0461000,24.0140000
-4.5800000,24.0160000,6.2216000,24.0750000
-4.5700000,24.0820000,6.4130000,24.1350000
-4.5600000,24.1460000,6.4130000,24.1990000
-4.5500000,24.2080000,6.4768000,24.2710000
-4.5400000,24.2720000,6.2854000,24.3360000
-4.5300000,24.3370000,6.2216000,24.3970000
-4.5200000,24.4020000,6.4130000,24.4590000
-4.5100000,24.4600000,6.4130000,24.5210000
-4.5000000,24.5220000,6.3332000,24.5820000
-4.4900000,24.5920000,6.5566000,24.6430000
-4.4800000,24.6580000,6.6363000,24.7080000
-4.4700000,24.7230000,6.4927000,24.7700000
-4.4600000,24.7880000,6.6842000,24.8390000
-4.4500000,24.8520000,6.5725000,24.9030000
-4.4400000,24.9190000,6.3970000,24.9700000
-4.4300000,24.9890000,6.6044000,25.0380000
-4.4200000,25.0500000,6.7001000,25.1050000
-4.4100000,25.1120000,6.6204000,25.1740000
-4.4000000,25.1840000,6.7799000,25.2440000
-4.3900000,25.2540000,7.0032000,25.3130000
-4.3800000,25.3240000,7.0670000,25.3800000
-4.3700000,25.3930000,7.0670000,25.4510000
-4.3600000,25.4630000,6.9713000,25.5200000
-4.3500000,25.5370000,6.7959000,25.5810000
-4.3400000,25.6050000,6.8756000,25.6510000
-4.3300000,25.6710000,6.9394000,25.7190000
-4.3200000,25.7340000,6.8278000,25.7900000
-4.3100000,25.8080000,6.9554000,25.8610000
-4.3000000,25.8830000,7.2106000,25.9330000
-4.2900000,25.9500000,7.0511000,26.0070000
-4.2800000,26.0220000,6.9075000,26.0770000
-4.2700000,26.0920000,7.0830000,26.1490000
-4.2600000,26.1590000,6.9235000,26.2200000
-4.2500000,26.2310000,6.9873000,26.2910000
-4.2400000,26.3020000,7.3701000,26.3620000
-4.2300000,26.3710000,7.3861000,26.4340000
-4.2200000,26.4470000,7.3063000,26.5060000
-4.2100000,26.5270000,7.4021000,26.5830000
-4.2000000,26.5990000,7.4818000,26.6530000
-4.1900000,26.6690000,7.2106000,26.7210000
-4.1800000,26.7410000,7.2266000,26.7930000
-4.1700000,26.8180000,7.4021000,26.8680000
-4.1600000,26.8890000,7.5297000,26.9450000
-4.1500000,26.9640000,7.6573000,27.0230000
-4.1400000,27.0430000,7.8806000,27.0960000
-4.1300000,27.1210000,7.8009000,27.1730000
-4.1200000,27.2040000,7.7530000,27.2480000
-4.1100000,27.2820000,7.8009000,27.3240000
-4.1000000,27.3540000,7.5775000,27.4010000
-4.0900000,27.4300000,7.7371000,27.4760000
-4.0800000,27.5080000,7.9604000,27.5520000
-4.0700000,27.5870000,8.0242000,27.6320000
-4.0600000,27.6730000,7.9285000,27.7120000
-4.0500000,27.7520000,8.1359000,27.7920000
-4.0400000,27.8310000,7.9444000,27.8730000
-4.0300000,27.9070000,7.9125000,27.9510000
-4.0200000,27.9900000,8.0242000,28.0310000
-4.0100000,28.0700000,7.9923000,28.1110000
-4.0000000,28.1500000,7.8487000,28.1920000
-3.9900000,28.2310000,8.1678000,28.2780000
-3.9800000,28.3060000,8.0880000,28.3630000
-3.9700000,28.3870000,8.0242000,28.4430000
-3.9600000,28.4770000,8.1199000,28.5260000
-3.9500000,28.5530000,8.0561000,28.6120000
-3.9400000,28.6330000,7.7371000,28.6900000
-3.9300000,28.7100000,7.9604000,28.7760000
-3.9200000,28.7860000,7.9604000,28.8640000
-3.9100000,28.8680000,8.0561000,28.9470000
-3.9000000,28.9520000,8.1997000,29.0330000
-3.8900000,29.0330000,8.2635000,29.1170000
-3.8800000,29.1150000,8.0402000,29.2000000
-3.8700000,29.1960000,8.0880000,29.2830000
-3.8600000,29.2770000,8.3114000,29.3610000
-3.8500000,29.3560000,8.0880000,29.4460000
-3.8400000,29.4400000,8.0083000,29.5240000
-3.8300000,29.5260000,8.1199000,29.6090000
-3.8200000,29.6000000,8.0561000,29.6870000
-3.8100000,29.6790000,8.0402000,29.7650000
-3.8000000,29.7610000,8.2795000,29.8430000
-3.7900000,29.8440000,8.0880000,29.9230000
-3.7800000,29.9320000,8.2475000,30.0030000
-3.7700000,30.0110000,8.1997000,30.0830000
-3.7600000,30.0860000,8.1678000,30.1620000
-3.7500000,30.1720000,8.2316000,30.2420000
-3.7400000,30.2540000,8.3433000,30.3230000
-3.7300000,30.3420000,8.3273000,30.4030000
-3.7200000,30.4240000,8.2954000,30.4830000
-3.7100000,30.5030000,8.1997000,30.5680000
-3.7000000,30.5870000,7.9444000,30.6420000
-3.6900000,30.6650000,7.7849000,30.7270000
-3.6800000,30.7470000,7.9604000,30.8080000
-3.6700000,30.8200000,8.0242000,30.8880000
-3.6600000,30.8950000,7.8487000,30.9710000
-3.6500000,30.9860000,8.1678000,31.0560000
-3.6400000,31.0660000,8.4709000,31.1470000
-3.6300000,31.1460000,7.9763000,31.2330000
-3.6200000,31.2320000,8.4071000,31.3240000
-3.6100000,31.3130000,8.6464000,31.4070000
-3.6000000,31.3930000,8.2475000,31.5020000
-3.5900000,31.4890000,8.5506000,31.5930000
-3.5800000,31.5730000,8.7421000,31.6810000
-3.5700000,31.6500000,8.2795000,31.7720000
-3.5600000,31.7420000,8.6942000,31.8630000
-3.5500000,31.8250000,9.0611000,31.9510000
-3.5400000,31.9110000,8.8537000,32.0380000
-3.5300000,32.0130000,9.2047000,32.1250000
-3.5200000,32.1010000,9.4440000,32.2200000
-3.5100000,32.1900000,8.4868000,32.3140000
-3.5000000,32.2850000,8.7580000,32.4040000
-3.4900000,32.3690000,8.7421000,32.4870000
-3.4800000,32.4430000,8.7421000,32.5840000
-3.4700000,32.5400000,9.0452000,32.6730000
-3.4600000,32.6310000,9.8588000,32.7670000
-3.4500000,32.7310000,9.7631000,32.8630000
-3.4400000,32.8350000,9.9385000,32.9440000
-3.4300000,32.9350000,10.5130000,33.0320000
-3.4200000,33.0330000,9.9704000,33.1260000
-3.4100000,33.1330000,9.4440000,33.2270000
-3.4000000,33.2450000,9.5876000,33.3130000
-3.3900000,33.3250000,9.3642000,33.3930000
-3.3800000,33.4080000,8.6623000,33.4790000
-3.3700000,33.5050000,9.1249000,33.5650000
-3.3600000,33.5910000,8.5028000,33.6540000
-3.3500000,33.6820000,8.1199000,33.7420000
-3.3400000,33.7700000,9.0133000,33.8220000
-3.3300000,33.8300000,8.5028000,33.9140000
-3.3200000,33.9230000,8.1359000,34.0040000
-3.3100000,34.0330000,9.2526000,34.0870000
-3.3000000,34.1060000,8.9814000,34.1730000
-3.2900000,34.1930000,8.2156000,34.2560000
-3.2800000,34.2850000,8.8059000,34.3340000
-3.2700000,34.3620000,8.6942000,34.4260000
-3.2600000,34.4510000,7.5456000,34.5140000
-3.2500000,34.5390000,7.6413000,34.6020000
-3.2400000,34.6090000,7.9604000,34.6850000
-3.2300000,34.6650000,7.2744000,34.7540000
-3.2200000,34.7460000,7.3701000,34.8520000
-3.2100000,34.8400000,8.4071000,34.9310000
-3.2000000,34.9100000,8.8857000,35.0070000
-3.1900000,34.9970000,8.4071000,35.0950000
-3.1800000,35.0910000,8.4709000,35.1760000
-3.1700000,35.1830000,8.5506000,35.2770000
-3.1600000,35.2630000,9.1728000,35.3660000
-3.1500000,35.3380000,8.8697000,35.4430000
-3.1400000,35.4320000,8.1040000,35.5400000
-3.1300000,35.5420000,9.2366000,35.6290000
-3.1200000,35.6200000,9.6035000,35.6820000
-3.1100000,35.6870000,8.4071000,35.7710000
-3.1000000,35.8010000,8.6942000,35.8930000
-3.0900000,35.8960000,10.3850000,35.9750000
-3.0800000,35.9740000,9.1888000,36.0580000
-3.0700000,36.0770000,8.8697000,36.1480000
-3.0600000,36.1870000,9.9545000,36.2370000
-3.0500000,36.2600000,9.7631000,36.3230000
-3.0400000,36.3560000,8.8697000,36.4190000
-3.0300000,36.4660000,9.8109000,36.5240000
-3.0200000,36.5550000,10.0820000,36.5980000
-3.0100000,36.6460000,9.4919000,36.6890000
-3.0000000,36.7510000,9.2207000,36.8070000
-2.9900000,36.8490000,9.2845000,36.9060000
-2.9800000,36.9360000,9.3323000,36.9820000
-2.9700000,37.0180000,9.6035000,37.0700000
-2.9600000,37.1120000,9.1090000,37.1830000
-2.9500000,37.2200000,9.4440000,37.2960000
-2.9400000,37.3220000,9.8109000,37.3700000
-2.9300000,37.3970000,8.7580000,37.4430000
-2.9200000,37.4900000,8.2475000,37.5480000
-2.9100000,37.5840000,9.4440000,37.6440000
-2.9000000,37.6560000,9.4280000,37.7380000
-2.8900000,37.7530000,8.5506000,37.8370000
-2.8800000,37.8650000,8.7740000,37.9190000
-2.8700000,37.9480000,8.8218000,38.0060000
-2.8600000,38.0150000,8.3273000,38.1000000
-2.8500000,38.0930000,8.3114000,38.2010000
-2.8400000,38.1870000,8.9973000,38.3000000
-2.8300000,38.2840000,9.0452000,38.3670000
-2.8200000,38.3740000,8.4071000,38.4390000
-2.8100000,38.4610000,8.1837000,38.5340000
-2.8000000,38.5330000,7.8966000,38.6170000
-2.7900000,38.6030000,8.2635000,38.6990000
-2.7800000,38.6930000,9.2526000,38.7860000
-2.7700000,38.7810000,9.4440000,38.8720000
-2.7600000,38.8920000,9.4919000,38.9390000
-2.7500000,38.9990000,9.6833000,39.0160000
-2.7400000,39.0760000,8.8378000,39.1370000
-2.7300000,39.1650000,8.2475000,39.2470000
-2.7200000,39.2480000,8.6304000,39.3570000
-2.7100000,39.3260000,8.5187000,39.4480000
-2.7000000,39.4170000,8.3433000,39.4910000
-2.6900000,39.5050000,8.5985000,39.5680000
-2.6800000,39.5890000,8.5187000,39.7020000
-2.6700000,39.6690000,8.4390000,39.8010000
-2.6600000,39.7550000,9.1090000,39.8730000
-2.6500000,39.8450000,9.0930000,39.9490000
-2.6400000,39.9350000,7.8009000,40.0350000
-2.6300000,40.0380000,7.7530000,40.1250000
-2.6200000,40.1030000,8.4230000,40.2300000
-2.6100000,40.1480000,7.7371000,40.3340000
-2.6000000,40.2420000,8.7899000,40.3930000
-2.5900000,40.3520000,9.5557000,40.4680000
-2.5800000,40.4440000,8.7421000,40.5670000
-2.5700000,40.5500000,8.1678000,40.6560000
-2.5600000,40.6090000,8.3114000,40.7340000
-2.5500000,40.6690000,7.6573000,40.8280000
-2.5400000,40.7600000,8.0083000,40.8910000
-2.5300000,40.8530000,8.8857000,40.9220000
-2.5200000,40.9440000,8.9814000,41.0050000
-2.5100000,41.0250000,9.4600000,41.1010000
-2.5000000,41.1180000,9.3802000,41.2080000
-2.4900000,41.2160000,9.0452000,41.3150000
-2.4800000,41.3230000,9.5397000,41.3630000
-2.4700000,41.4100000,9.6035000,41.4200000
-2.4600000,41.4840000,8.5826000,41.5030000
-2.4500000,41.5910000,8.9654000,41.5880000
-2.4400000,41.6840000,10.2420000,41.6740000
-2.4300000,41.7650000,9.8269000,41.7890000
-2.4200000,41.8770000,9.8588000,41.8650000
-2.4100000,41.9900000,10.6560000,41.9230000
-2.4000000,42.0840000,9.2047000,42.0420000
-2.3900000,42.1800000,7.8328000,42.1640000
-2.3800000,42.2680000,8.7421000,42.2590000
