Norm. Time,MCH,MCH-1,MCH-2,MCH-3,CYCHEXCH2
-5.2462,0.0105,5.02E-27,2.41E-26,2.41E-26,5.68E-26
-5.2075,0.0105,5.82E-27,2.79E-26,2.79E-26,6.52E-26
-5.1681,0.0105,6.85E-27,3.29E-26,3.30E-26,7.60E-26
-5.1286,0.0105,8.18E-27,3.94E-26,3.95E-26,8.98E-26
-5.0892,0.0105,9.86E-27,4.78E-26,4.78E-26,1.07E-25
-5.0497,0.0105,1.21E-26,5.88E-26,5.89E-26,1.30E-25
-5.0099,0.0105,1.49E-26,7.31E-26,7.32E-26,1.58E-25
-4.9325,0.0105,2.34E-26,1.17E-25,1.17E-25,2.43E-25
-4.9112,0.0105,2.67E-26,1.34E-25,1.34E-25,2.76E-25
-4.8698,0.0105,3.49E-26,1.77E-25,1.77E-25,3.58E-25
-4.781,0.0105,6.36E-26,3.29E-25,3.29E-25,6.39E-25
-4.7353,0.0105,8.71E-26,4.54E-25,4.55E-25,8.66E-25
-4.7341,0.0105,8.78E-26,4.58E-25,4.59E-25,8.73E-25
-4.6947,0.0105,1.16E-25,6.06E-25,6.08E-25,1.14E-24
-4.6161,0.0105,2.03E-25,1.08E-24,1.08E-24,1.97E-24
-4.5763,0.0105,2.71E-25,1.45E-24,1.45E-24,2.62E-24
-4.5368,0.0105,3.63E-25,1.95E-24,1.96E-24,3.48E-24
-4.4974,0.0105,4.85E-25,2.63E-24,2.63E-24,4.63E-24
-4.4595,0.0105,6.45E-25,3.51E-24,3.52E-24,6.13E-24
-4.4217,0.0105,8.60E-25,4.70E-24,4.71E-24,8.12E-24
-4.4007,0.0105,1.01E-24,5.53E-24,5.55E-24,9.51E-24
-4.3715,0.0105,1.26E-24,6.95E-24,6.97E-24,1.19E-23
-4.3396,0.0105,1.62E-24,8.97E-24,9.00E-24,1.52E-23
-4.3001,0.0105,2.21E-24,1.23E-23,1.23E-23,2.06E-23
-4.2607,0.0105,3.02E-24,1.68E-23,1.69E-23,2.80E-23
-4.2212,0.0105,4.13E-24,2.31E-23,2.32E-23,3.80E-23
-4.1818,0.0105,5.63E-24,3.17E-23,3.18E-23,5.17E-23
-4.1404,0.0105,7.82E-24,4.42E-23,4.44E-23,7.14E-23
-4.0409,0.0105,1.74E-23,9.95E-23,1.00E-22,1.57E-22
-3.9861,0.0105,2.72E-23,1.56E-22,1.57E-22,2.44E-22
-3.9707,0.0105,3.10E-23,1.78E-22,1.79E-22,2.77E-22
-3.9451,0.0105,3.82E-23,2.21E-22,2.22E-22,3.42E-22
-3.9056,0.0105,5.30E-23,3.07E-22,3.09E-22,4.71E-22
-3.8656,0.0105,7.38E-23,4.29E-22,4.33E-22,6.53E-22
-3.8267,0.0105,1.02E-22,5.96E-22,6.01E-22,9.00E-22
-3.7873,0.0105,1.42E-22,8.32E-22,8.40E-22,1.25E-21
-3.714,0.0105,2.64E-22,1.56E-21,1.57E-21,2.29E-21
-3.6753,0.0105,3.66E-22,2.17E-21,2.20E-21,3.17E-21
-3.655,0.0105,4.35E-22,2.58E-21,2.62E-21,3.76E-21
-3.6235,0.0105,5.69E-22,3.39E-21,3.44E-21,4.91E-21
-3.5868,0.0105,7.79E-22,4.66E-21,4.73E-21,6.69E-21
-3.5506,0.0105,1.06E-21,6.38E-21,6.48E-21,9.09E-21
-3.5127,0.0105,1.47E-21,8.86E-21,9.00E-21,1.25E-20
-3.497,0.0105,1.68E-21,1.01E-20,1.03E-20,1.43E-20
-3.4631,0.0105,2.24E-21,1.36E-20,1.38E-20,1.90E-20
-3.4291,0.0105,2.99E-21,1.82E-20,1.85E-20,2.53E-20
-3.3867,0.0105,4.30E-21,2.62E-20,2.68E-20,3.61E-20
-3.3487,0.0105,5.96E-21,3.64E-20,3.73E-20,4.99E-20
-3.3056,0.0105,8.65E-21,5.31E-20,5.44E-20,7.20E-20
-3.2653,0.0105,1.23E-20,7.56E-20,7.77E-20,1.02E-19
-3.2264,0.0105,1.72E-20,1.07E-19,1.10E-19,1.42E-19
-3.1888,0.0105,2.40E-20,1.49E-19,1.53E-19,1.97E-19
-3.1561,0.0105,3.19E-20,1.98E-19,2.05E-19,2.61E-19
-3.1164,0.0105,4.52E-20,2.82E-19,2.92E-19,3.68E-19
-3.0395,0.0105,8.91E-20,5.59E-19,5.82E-19,7.21E-19
-3.0076,0.0105,1.19E-19,7.45E-19,7.78E-19,9.56E-19
-2.988,0.0105,1.41E-19,8.89E-19,9.30E-19,1.14E-18
-2.9522,0.0105,1.95E-19,1.23E-18,1.29E-18,1.57E-18
-2.9162,0.0105,2.71E-19,1.71E-18,1.80E-18,2.16E-18
-2.8668,0.0105,4.25E-19,2.70E-18,2.85E-18,3.37E-18
-2.8293,0.0105,5.98E-19,3.81E-18,4.04E-18,4.73E-18
-2.7697,0.0105,1.03E-18,6.58E-18,7.03E-18,8.10E-18
-2.7616,0.0105,1.11E-18,7.09E-18,7.58E-18,8.72E-18
-2.7191,0.0105,1.63E-18,1.05E-17,1.12E-17,1.28E-17
-2.6812,0.0105,2.31E-18,1.48E-17,1.60E-17,1.80E-17
-2.5646,0.0105,6.69E-18,4.31E-17,4.73E-17,5.17E-17
-2.5273,0.0105,9.44E-18,6.08E-17,6.72E-17,7.26E-17
-2.4856,0.0105,1.39E-17,8.97E-17,1.00E-16,1.07E-16
-2.4461,0.0105,2.02E-17,1.30E-16,1.46E-16,1.54E-16
-2.4065,0.0105,2.94E-17,1.90E-16,2.14E-16,2.24E-16
-2.3704,0.0105,4.15E-17,2.68E-16,3.05E-16,3.15E-16
-2.3671,0.0105,4.29E-17,2.77E-16,3.15E-16,3.25E-16
-2.3246,0.0105,6.44E-17,4.15E-16,4.77E-16,4.87E-16
-2.2854,0.0105,9.36E-17,6.03E-16,6.99E-16,7.05E-16
-2.2395,0.0105,1.45E-16,9.32E-16,1.09E-15,1.09E-15
-2.1961,0.0105,2.18E-16,1.41E-15,1.66E-15,1.63E-15
-2.1567,0.0105,3.17E-16,2.04E-15,2.43E-15,2.37E-15
-2.1225,0.0105,4.39E-16,2.82E-15,3.39E-15,3.27E-15
-2.0877,0.0105,6.09E-16,3.91E-15,4.73E-15,4.52E-15
-2.0511,0.0105,8.59E-16,5.52E-15,6.73E-15,6.36E-15
-1.9761,0.0105,1.72E-15,1.10E-14,1.37E-14,1.27E-14
-1.9725,0.0105,1.78E-15,1.14E-14,1.42E-14,1.31E-14
-1.9417,0.0105,2.35E-15,1.51E-14,1.88E-14,1.73E-14
-1.9165,0.0105,2.95E-15,1.89E-14,2.38E-14,2.16E-14
-1.8906,0.0105,3.71E-15,2.39E-14,3.01E-14,2.71E-14
-1.8539,0.0105,5.13E-15,3.30E-14,4.19E-14,3.74E-14
-1.828,0.0105,6.45E-15,4.16E-14,5.31E-14,4.68E-14
-1.8131,0.0105,7.35E-15,4.75E-14,6.07E-14,5.33E-14
-1.7752,0.0105,1.02E-14,6.63E-14,8.50E-14,7.36E-14
-1.7587,0.0105,1.17E-14,7.65E-14,9.84E-14,8.47E-14
-1.7354,0.0105,1.43E-14,9.36E-14,1.21E-13,1.03E-13
-1.6964,0.0105,1.98E-14,1.30E-13,1.69E-13,1.42E-13
-1.6907,0.0105,2.07E-14,1.37E-13,1.77E-13,1.48E-13
-1.6565,0.0105,2.73E-14,1.81E-13,2.36E-13,1.94E-13
-1.6184,0.0105,3.70E-14,2.48E-13,3.24E-13,2.62E-13
-1.6146,0.0105,3.82E-14,2.56E-13,3.34E-13,2.70E-13
-1.578,0.0105,5.09E-14,3.46E-13,4.51E-13,3.58E-13
-1.5706,0.0105,5.39E-14,3.67E-13,4.79E-13,3.79E-13
-1.5381,0.0105,6.95E-14,4.79E-13,6.26E-13,4.87E-13
-1.4991,0.0105,9.42E-14,6.60E-13,8.61E-13,6.55E-13
-1.4843,0.0105,1.06E-13,7.45E-13,9.71E-13,7.33E-13
-1.4592,0.0105,1.28E-13,9.15E-13,1.19E-12,8.86E-13
-1.4232,0.0105,1.70E-13,1.23E-12,1.60E-12,1.16E-12
-1.4147,0.0105,1.81E-13,1.32E-12,1.72E-12,1.24E-12
-1.3807,0.0105,2.36E-13,1.75E-12,2.27E-12,1.60E-12
-1.3715,0.0105,2.53E-13,1.89E-12,2.44E-12,1.72E-12
-1.3412,0.0105,3.19E-13,2.42E-12,3.13E-12,2.16E-12
-1.3261,0.0105,3.59E-13,2.74E-12,3.54E-12,2.42E-12
-1.3008,0.0105,4.35E-13,3.37E-12,4.35E-12,2.92E-12
-1.2622,0.0105,5.85E-13,4.63E-12,5.95E-12,3.90E-12
-1.2404,0.0105,6.91E-13,5.53E-12,7.10E-12,4.59E-12
-1.2227,0.0105,7.92E-13,6.40E-12,8.20E-12,5.25E-12
-1.2027,0.0105,9.24E-13,7.55E-12,9.66E-12,6.11E-12
-1.1835,0.0105,1.07E-12,8.84E-12,1.13E-11,7.06E-12
-1.1674,0.0105,1.21E-12,1.01E-11,1.29E-11,7.98E-12
-1.1405,0.0105,1.50E-12,1.26E-11,1.61E-11,9.81E-12
-1.1047,0.0105,1.99E-12,1.71E-11,2.17E-11,1.30E-11
-1.1016,0.0105,2.04E-12,1.75E-11,2.22E-11,1.33E-11
-1.066,0.0105,2.71E-12,2.37E-11,3.00E-11,1.76E-11
-1.0509,0.0105,3.06E-12,2.70E-11,3.40E-11,1.98E-11
-0.98651,0.0105,5.20E-12,4.70E-11,5.90E-11,3.34E-11
-0.98446,0.0105,5.29E-12,4.78E-11,6.00E-11,3.39E-11
-0.95526,0.0105,6.76E-12,6.18E-11,7.74E-11,4.32E-11
-0.94224,0.0105,7.54E-12,6.93E-11,8.67E-11,4.82E-11
-0.90741,0.0105,1.01E-11,9.43E-11,1.18E-10,6.46E-11
-0.90295,0.0105,1.05E-11,9.81E-11,1.22E-10,6.71E-11
-0.86792,0.0105,1.43E-11,1.34E-10,1.67E-10,9.04E-11
-0.86666,0.0105,1.44E-11,1.36E-10,1.69E-10,9.14E-11
-0.84598,0.0105,1.72E-11,1.63E-10,2.02E-10,1.09E-10
-0.82803,0.0105,2.01E-11,1.91E-10,2.37E-10,1.27E-10
-0.80981,0.0105,2.36E-11,2.25E-10,2.78E-10,1.49E-10
-0.78902,0.0105,2.82E-11,2.70E-10,3.34E-10,1.78E-10
-0.78716,0.0105,2.87E-11,2.75E-10,3.40E-10,1.80E-10
-0.76941,0.0105,3.35E-11,3.22E-10,3.98E-10,2.10E-10
-0.74949,0.0105,3.99E-11,3.85E-10,4.75E-10,2.50E-10
-0.74456,0.0105,4.17E-11,4.02E-10,4.97E-10,2.61E-10
-0.72081,0.0105,5.15E-11,4.99E-10,6.16E-10,3.22E-10
-0.70877,0.0105,5.73E-11,5.57E-10,6.86E-10,3.58E-10
-0.68672,0.0105,6.99E-11,6.81E-10,8.39E-10,4.36E-10
-0.67059,0.0105,8.09E-11,7.90E-10,9.72E-10,5.04E-10
-0.66589,0.0105,8.44E-11,8.25E-10,1.01E-09,5.26E-10
-0.63358,0.0105,1.13E-10,1.11E-09,1.37E-09,7.04E-10
-0.6311,0.0105,1.16E-10,1.14E-09,1.40E-09,7.20E-10
-0.62814,0.0105,1.19E-10,1.17E-09,1.44E-09,7.39E-10
-0.60952,0.0105,1.41E-10,1.39E-09,1.70E-09,8.75E-10
-0.59121,0.0105,1.66E-10,1.64E-09,2.01E-09,1.03E-09
-0.57776,0.0105,1.88E-10,1.85E-09,2.27E-09,1.16E-09
-0.55231,0.0105,2.35E-10,2.33E-09,2.85E-09,1.46E-09
-0.5501,0.0105,2.40E-10,2.38E-09,2.91E-09,1.49E-09
-0.52178,0.0105,3.09E-10,3.07E-09,3.76E-09,1.91E-09
-0.51282,0.0105,3.35E-10,3.33E-09,4.07E-09,2.07E-09
-0.51124,0.0105,3.40E-10,3.38E-09,4.13E-09,2.10E-09
-0.49684,0.0105,3.87E-10,3.84E-09,4.70E-09,2.39E-09
-0.47353,0.0105,4.76E-10,4.74E-09,5.79E-09,2.93E-09
-0.4712,0.0105,4.86E-10,4.84E-09,5.91E-09,3.00E-09
-0.4482,0.0105,5.96E-10,5.94E-09,7.25E-09,3.67E-09
-0.43388,0.0105,6.77E-10,6.75E-09,8.24E-09,4.16E-09
-0.42911,0.0105,7.06E-10,7.04E-09,8.59E-09,4.34E-09
-0.39617,0.0105,9.46E-10,9.45E-09,1.15E-08,5.81E-09
-0.39451,0.0105,9.60E-10,9.59E-09,1.17E-08,5.90E-09
-0.39428,0.0105,9.62E-10,9.61E-09,1.17E-08,5.91E-09
-0.38996,0.0105,9.99E-10,9.99E-09,1.22E-08,6.14E-09
-0.36674,0.0105,1.23E-09,1.23E-08,1.50E-08,7.54E-09
-0.35503,0.0105,1.36E-09,1.36E-08,1.66E-08,8.35E-09
-0.35406,0.0105,1.37E-09,1.37E-08,1.67E-08,8.42E-09
-0.34411,0.0105,1.50E-09,1.50E-08,1.83E-08,9.19E-09
-0.31561,0.0105,1.92E-09,1.93E-08,2.35E-08,1.18E-08
-0.31545,0.0105,1.93E-09,1.93E-08,2.35E-08,1.18E-08
-0.3117,0.0105,1.99E-09,2.00E-08,2.43E-08,1.22E-08
-0.29396,0.0105,2.33E-09,2.34E-08,2.84E-08,1.43E-08
-0.27609,0.0105,2.72E-09,2.73E-08,3.33E-08,1.67E-08
-0.27276,0.0105,2.80E-09,2.81E-08,3.43E-08,1.72E-08
-0.24485,0.0105,3.58E-09,3.59E-08,4.37E-08,2.19E-08
-0.23648,0.0105,3.85E-09,3.86E-08,4.70E-08,2.36E-08
-0.22762,0.0105,4.15E-09,4.17E-08,5.08E-08,2.54E-08
-0.19724,0.010499,5.40E-09,5.43E-08,6.61E-08,3.31E-08
-0.19617,0.010499,5.46E-09,5.48E-08,6.67E-08,3.34E-08
-0.18747,0.010499,5.88E-09,5.91E-08,7.19E-08,3.60E-08
-0.15782,0.010499,7.59E-09,7.63E-08,9.28E-08,4.64E-08
-0.15773,0.010499,7.59E-09,7.63E-08,9.29E-08,4.65E-08
-0.15671,0.010499,7.66E-09,7.70E-08,9.37E-08,4.69E-08
-0.14733,0.010499,8.30E-09,8.35E-08,1.02E-07,5.08E-08
-0.11837,0.010499,1.07E-08,1.07E-07,1.31E-07,6.53E-08
-0.11832,0.010499,1.07E-08,1.07E-07,1.31E-07,6.53E-08
-0.11771,0.010499,1.07E-08,1.08E-07,1.31E-07,6.56E-08
-0.11325,0.010499,1.12E-08,1.12E-07,1.37E-07,6.82E-08
-0.093798,0.010499,1.32E-08,1.33E-07,1.62E-07,8.07E-08
-0.07889,0.010499,1.50E-08,1.51E-07,1.84E-07,9.17E-08
-0.078669,0.010499,1.50E-08,1.51E-07,1.84E-07,9.19E-08
-0.075659,0.010499,1.54E-08,1.55E-07,1.89E-07,9.43E-08
-0.060612,0.010498,1.75E-08,1.76E-07,2.15E-07,1.07E-07
-0.039435,0.010498,2.10E-08,2.12E-07,2.58E-07,1.29E-07
-0.038551,0.010498,2.12E-08,2.13E-07,2.59E-07,1.30E-07
-0.028768,0.010498,2.31E-08,2.32E-07,2.82E-07,1.41E-07
-3.95E-06,0.010497,2.96E-08,2.98E-07,3.62E-07,1.81E-07
0,0.010497,2.96E-08,2.98E-07,3.62E-07,1.81E-07
0.00038267,0.010497,2.97E-08,2.99E-07,3.63E-07,1.81E-07
0.0069315,0.010497,3.14E-08,3.16E-07,3.84E-07,1.92E-07
0.0319,0.010496,3.89E-08,3.92E-07,4.76E-07,2.38E-07
0.039538,0.010496,4.16E-08,4.18E-07,5.09E-07,2.54E-07
0.041056,0.010496,4.21E-08,4.24E-07,5.15E-07,2.57E-07
0.052292,0.010496,4.63E-08,4.66E-07,5.67E-07,2.83E-07
0.078898,0.010495,5.80E-08,5.84E-07,7.09E-07,3.54E-07
0.079095,0.010495,5.81E-08,5.85E-07,7.11E-07,3.55E-07
0.082535,0.010494,5.98E-08,6.02E-07,7.31E-07,3.65E-07
0.10294,0.010493,7.08E-08,7.13E-07,8.66E-07,4.33E-07
0.1187,0.010492,8.07E-08,8.12E-07,9.86E-07,4.93E-07
0.12843,0.010492,8.74E-08,8.79E-07,1.07E-06,5.34E-07
0.15778,0.01049,1.11E-07,1.12E-06,1.36E-06,6.79E-07
0.15945,0.010489,1.13E-07,1.13E-06,1.38E-06,6.88E-07
0.18172,0.010487,1.35E-07,1.36E-06,1.65E-06,8.25E-07
0.19727,0.010486,1.53E-07,1.54E-06,1.87E-06,9.35E-07
0.19786,0.010486,1.54E-07,1.54E-06,1.88E-06,9.39E-07
0.20466,0.010485,1.62E-07,1.63E-06,1.98E-06,9.92E-07
0.23558,0.01048,2.08E-07,2.09E-06,2.54E-06,1.27E-06
0.23691,0.01048,2.10E-07,2.11E-06,2.57E-06,1.29E-06
0.24109,0.01048,2.18E-07,2.18E-06,2.66E-06,1.33E-06
0.26031,0.010476,2.54E-07,2.55E-06,3.10E-06,1.55E-06
0.27615,0.010473,2.88E-07,2.89E-06,3.51E-06,1.76E-06
0.27629,0.010473,2.89E-07,2.89E-06,3.52E-06,1.76E-06
0.27853,0.010472,2.94E-07,2.95E-06,3.58E-06,1.80E-06
0.29458,0.010469,3.34E-07,3.35E-06,4.07E-06,2.04E-06
0.34934,0.010452,5.15E-07,5.15E-06,6.25E-06,3.14E-06
0.35529,0.010449,5.40E-07,5.39E-06,6.54E-06,3.29E-06
0.36043,0.010447,5.62E-07,5.61E-06,6.81E-06,3.43E-06
0.37459,0.010441,6.27E-07,6.25E-06,7.59E-06,3.82E-06
0.38893,0.010434,7.00E-07,6.97E-06,8.46E-06,4.27E-06
0.39451,0.010431,7.31E-07,7.28E-06,8.83E-06,4.45E-06
0.39494,0.010431,7.33E-07,7.30E-06,8.86E-06,4.47E-06
0.40011,0.010428,7.63E-07,7.59E-06,9.21E-06,4.65E-06
0.42374,0.010414,9.12E-07,9.07E-06,1.10E-05,5.55E-06
0.434,0.010407,9.85E-07,9.78E-06,1.19E-05,5.99E-06
0.43522,0.010407,9.94E-07,9.87E-06,1.20E-05,6.05E-06
0.44615,0.010399,1.08E-06,1.07E-05,1.30E-05,6.56E-06
0.47341,0.010376,1.32E-06,1.30E-05,1.58E-05,7.99E-06
0.47353,0.010376,1.32E-06,1.30E-05,1.58E-05,8.00E-06
0.47534,0.010375,1.34E-06,1.32E-05,1.60E-05,8.10E-06
0.48548,0.010365,1.44E-06,1.42E-05,1.72E-05,8.71E-06
0.51278,0.010336,1.75E-06,1.72E-05,2.08E-05,1.06E-05
0.51318,0.010335,1.75E-06,1.72E-05,2.09E-05,1.06E-05
0.51657,0.010331,1.80E-06,1.77E-05,2.14E-05,1.09E-05
0.53267,0.010311,2.01E-06,1.97E-05,2.39E-05,1.21E-05
0.58348,0.010232,2.87E-06,2.78E-05,3.36E-05,1.72E-05
0.59184,0.010217,3.04E-06,2.94E-05,3.55E-05,1.81E-05
0.59338,0.010214,3.07E-06,2.97E-05,3.59E-05,1.83E-05
0.60451,0.010192,3.31E-06,3.20E-05,3.86E-05,1.97E-05
0.63117,0.010132,3.96E-06,3.80E-05,4.58E-05,2.34E-05
0.63153,0.010131,3.97E-06,3.81E-05,4.59E-05,2.35E-05
0.63768,0.010116,4.14E-06,3.97E-05,4.78E-05,2.44E-05
0.66289,0.010048,4.89E-06,4.66E-05,5.60E-05,2.87E-05
0.6707,0.010025,5.15E-06,4.89E-05,5.88E-05,3.01E-05
0.6713,0.010023,5.17E-06,4.91E-05,5.90E-05,3.03E-05
0.67623,0.010008,5.35E-06,5.06E-05,6.08E-05,3.12E-05
0.69682,0.0099395,6.12E-06,5.75E-05,6.90E-05,3.54E-05
0.71012,0.0098912,6.67E-06,6.24E-05,7.48E-05,3.84E-05
0.71043,0.00989,6.68E-06,6.25E-05,7.49E-05,3.85E-05
0.71378,0.0098774,6.83E-06,6.38E-05,7.64E-05,3.93E-05
0.72862,0.0098181,7.51E-06,6.97E-05,8.35E-05,4.29E-05
0.74957,0.0097258,8.59E-06,7.90E-05,9.44E-05,4.86E-05
0.7498,0.0097246,8.61E-06,7.91E-05,9.45E-05,4.87E-05
0.75347,0.0097074,8.81E-06,8.08E-05,9.66E-05,4.97E-05
0.77103,0.0096201,9.86E-06,8.96E-05,0.00010684,5.51E-05
0.78902,0.0095223,1.10E-05,9.94E-05,0.0001183,6.10E-05
0.78937,0.0095202,1.11E-05,9.96E-05,0.00011854,6.12E-05
0.79367,0.0094956,1.14E-05,0.00010205,0.00012142,6.27E-05
0.81434,0.0093692,1.29E-05,0.00011468,0.00013614,7.03E-05
0.82855,0.0092754,1.41E-05,0.00012406,0.00014703,7.60E-05
0.83052,0.0092618,1.43E-05,0.00012542,0.0001486,7.68E-05
0.84109,0.0091871,1.53E-05,0.00013288,0.00015723,8.13E-05
0.86796,0.0089828,1.80E-05,0.0001533,0.00018075,9.36E-05
0.86859,0.0089775,1.80E-05,0.00015383,0.00018136,9.39E-05
0.87573,0.0089195,1.88E-05,0.00015962,0.00018799,9.74E-05
0.90559,0.0086625,2.24E-05,0.0001853,0.00021729,0.00011269
0.90745,0.0086458,2.26E-05,0.00018696,0.00021918,0.00011368
0.90938,0.0086286,2.29E-05,0.00018869,0.00022114,0.00011471
0.92173,0.0085156,2.45E-05,0.00019996,0.00023392,0.00012139
0.94682,0.008279,2.80E-05,0.00022353,0.00026049,0.00013531
0.94745,0.0082731,2.81E-05,0.00022412,0.00026115,0.00013565
0.95404,0.0082102,2.90E-05,0.00023036,0.00026816,0.00013933
0.97945,0.0079664,3.28E-05,0.0002545,0.00029514,0.00015348
0.98635,0.0079004,3.38E-05,0.00026102,0.00030239,0.00015729
0.98844,0.0078806,3.41E-05,0.00026296,0.00030455,0.00015843
1,0.0077709,3.59E-05,0.00027373,0.0003165,0.00016471
1,0.007533,3.98E-05,0.00029692,0.0003421,0.00017818
1,0.0075295,3.98E-05,0.00029726,0.00034247,0.00017837
1.0004,0.0074888,4.05E-05,0.0003012,0.0003468,0.00018065
1.0021,0.0073053,4.35E-05,0.00031885,0.00036615,0.00019085
1.0032,0.0071881,4.55E-05,0.00032999,0.00037833,0.00019727
1.0033,0.0071768,4.57E-05,0.00033106,0.00037949,0.00019789
1.0041,0.0070963,4.71E-05,0.00033866,0.00038777,0.00020226
1.0064,0.0068761,5.09E-05,0.00035917,0.00041003,0.00021402
1.0064,0.0068737,5.09E-05,0.00035939,0.00041027,0.00021414
1.0066,0.0068628,5.11E-05,0.00036041,0.00041137,0.00021472
1.0072,0.0068009,5.22E-05,0.00036608,0.00041751,0.00021797
1.0095,0.0066085,5.55E-05,0.0003835,0.00043629,0.00022791
1.0097,0.0065932,5.58E-05,0.00038487,0.00043777,0.00022869
1.0099,0.0065733,5.62E-05,0.00038664,0.00043968,0.0002297
1.0111,0.0064831,5.77E-05,0.00039463,0.00044827,0.00023425
1.0129,0.0063517,6.01E-05,0.0004061,0.00046058,0.00024076
1.0129,0.0063499,6.01E-05,0.00040626,0.00046075,0.00024085
1.0132,0.0063291,6.05E-05,0.00040805,0.00046268,0.00024187
1.0145,0.0062449,6.20E-05,0.00041526,0.0004704,0.00024596
1.0161,0.0061469,6.37E-05,0.00042352,0.00047926,0.00025063
1.0163,0.0061359,6.39E-05,0.00042444,0.00048024,0.00025115
1.0176,0.0060653,6.51E-05,0.00043029,0.00048651,0.00025445
1.0193,0.00598,6.66E-05,0.00043725,0.00049397,0.00025837
1.0195,0.0059737,6.67E-05,0.00043775,0.00049451,0.00025865
1.0204,0.0059314,6.75E-05,0.00044115,0.00049816,0.00026056
1.0225,0.005847,6.89E-05,0.00044783,0.00050533,0.00026429
1.0227,0.0058402,6.91E-05,0.00044836,0.0005059,0.00026459
1.0239,0.0058005,6.97E-05,0.00045144,0.00050923,0.00026631
1.0258,0.0057434,7.07E-05,0.00045581,0.00051394,0.00026873
1.0259,0.00574,7.08E-05,0.00045606,0.00051422,0.00026887
1.0268,0.0057153,7.12E-05,0.00045793,0.00051624,0.0002699
1.029,0.0056632,7.20E-05,0.0004618,0.00052044,0.00027202
1.0291,0.0056615,7.21E-05,0.00046192,0.00052058,0.00027209
1.0299,0.0056436,7.24E-05,0.00046323,0.000522,0.0002728
1.0322,0.0056006,7.31E-05,0.00046632,0.00052539,0.00027447
1.0325,0.0055965,7.31E-05,0.00046661,0.00052571,0.00027463
1.0343,0.0055679,7.36E-05,0.00046862,0.00052793,0.0002757
1.0354,0.0055518,7.38E-05,0.00046973,0.00052916,0.0002763
1.0356,0.0055492,7.39E-05,0.00046991,0.00052936,0.00027639
1.0367,0.005535,7.41E-05,0.00047089,0.00053044,0.0002769
1.0386,0.005513,7.44E-05,0.00047238,0.00053211,0.00027768
1.0387,0.0055119,7.44E-05,0.00047244,0.00053219,0.00027771
1.0395,0.0055035,7.46E-05,0.00047301,0.00053282,0.000278
1.0419,0.005481,7.49E-05,0.00047448,0.00053448,0.00027875
1.0422,0.0054778,7.49E-05,0.0004747,0.00053472,0.00027886
1.0444,0.00546,7.52E-05,0.00047584,0.00053602,0.00027943
1.0451,0.0054544,7.53E-05,0.0004762,0.00053643,0.00027961
1.0453,0.0054525,7.53E-05,0.00047632,0.00053656,0.00027967
1.0474,0.0054377,7.55E-05,0.00047725,0.00053763,0.00028012
1.0505,0.0054172,7.58E-05,0.00047852,0.00053909,0.00028073
1.0536,0.0053989,7.60E-05,0.00047963,0.00054037,0.00028125
1.0548,0.0053924,7.61E-05,0.00048002,0.00054083,0.00028143
1.0553,0.0053897,7.61E-05,0.00048018,0.00054101,0.00028151
1.0575,0.0053777,7.63E-05,0.00048089,0.00054184,0.00028183
1.058,0.0053753,7.63E-05,0.00048104,0.00054201,0.0002819
1.0587,0.0053721,7.63E-05,0.00048123,0.00054223,0.00028198
1.062,0.0053561,7.65E-05,0.00048216,0.00054333,0.0002824
1.0676,0.0053303,7.69E-05,0.00048365,0.00054508,0.00028305
1.0679,0.0053293,7.69E-05,0.00048371,0.00054514,0.00028308
1.0698,0.0053207,7.70E-05,0.0004842,0.00054572,0.00028329
1.0709,0.0053164,7.70E-05,0.00048445,0.00054601,0.0002834
1.0713,0.0053146,7.71E-05,0.00048455,0.00054613,0.00028344
1.0734,0.0053056,7.72E-05,0.00048506,0.00054673,0.00028366
1.0741,0.0053029,7.72E-05,0.00048521,0.00054691,0.00028372
1.0744,0.0053016,7.72E-05,0.00048528,0.00054699,0.00028375
1.0763,0.005294,7.73E-05,0.00048571,0.0005475,0.00028393
1.0773,0.0052899,7.74E-05,0.00048594,0.00054777,0.00028403
1.0777,0.0052882,7.74E-05,0.00048604,0.00054788,0.00028407
1.0802,0.0052784,7.75E-05,0.00048658,0.00054853,0.0002843
1.0805,0.0052769,7.75E-05,0.00048667,0.00054862,0.00028433
1.0812,0.0052744,7.75E-05,0.0004868,0.00054879,0.00028439
1.0837,0.0052645,7.77E-05,0.00048736,0.00054944,0.00028462
1.084,0.0052636,7.77E-05,0.00048741,0.0005495,0.00028464
1.0862,0.0052549,7.78E-05,0.00048788,0.00055006,0.00028484
1.087,0.005252,7.78E-05,0.00048804,0.00055025,0.00028491
1.0873,0.0052508,7.78E-05,0.00048811,0.00055033,0.00028493
1.0891,0.0052437,7.79E-05,0.0004885,0.00055079,0.00028509
1.0902,0.0052397,7.80E-05,0.00048872,0.00055105,0.00028518
1.0908,0.0052374,7.80E-05,0.00048884,0.0005512,0.00028523
1.0934,0.0052277,7.81E-05,0.00048937,0.00055182,0.00028545
1.0936,0.005227,7.81E-05,0.00048941,0.00055187,0.00028547
1.0953,0.0052206,7.82E-05,0.00048975,0.00055228,0.00028561
1.0966,0.0052157,7.82E-05,0.00049002,0.00055259,0.00028571
1.0969,0.0052149,7.83E-05,0.00049007,0.00055264,0.00028573
1.0984,0.0052092,7.83E-05,0.00049037,0.00055301,0.00028586
